"Sample","N^-0.5","N^-0.75","N^-1","Golden Ratio","Golden Ratio Spiral","R2","R2 Spiral","R2 Jittered","White Noise","Hammersley","Sobol","Blue Noise","Projective Blue Noise","Projective Blue Noise 2"
"924","0.032898","0.005967","0.001082","0.002170","0.016927","0.000055","0.000744","0.001791","0.003592","0.024719","0.000314","0.001246","0.000400","0.000524"
"925","0.032880","0.005962","0.001081","0.002143","0.016725","0.000325","0.001006","0.001755","0.003669","0.024743","0.000041","0.001415","0.000373","0.000259"
"926","0.032862","0.005957","0.001080","0.001949","0.016459","0.000099","0.001081","0.001988","0.003831","0.024278","0.000086","0.001613","0.000556","0.000035"
"927","0.032844","0.005952","0.001079","0.002026","0.016339","0.000273","0.000930","0.002238","0.003652","0.024058","0.000317","0.001397","0.000399","0.000051"
"928","0.032827","0.005948","0.001078","0.001937","0.016109","0.000325","0.001147","0.002290","0.003668","0.023349","0.000575","0.001292","0.000570","0.000054"
"929","0.032809","0.005943","0.001076","0.001681","0.015827","0.000585","0.000853","0.002075","0.003636","0.023571","0.000435","0.001576","0.000322","0.000060"
"930","0.032791","0.005938","0.001075","0.001697","0.015652","0.000113","0.000919","0.002216","0.003417","0.023305","0.000329","0.001403","0.000872","0.000007"
"931","0.032774","0.005933","0.001074","0.001545","0.015400","0.000121","0.000801","0.002422","0.003440","0.023283","0.000291","0.001198","0.001189","0.000094"
"932","0.032756","0.005928","0.001073","0.001666","0.015190","0.000382","0.000997","0.002224","0.003509","0.022773","0.000417","0.000929","0.000982","0.000338"
"933","0.032739","0.005924","0.001072","0.001620","0.014919","0.000621","0.000887","0.002435","0.003581","0.022872","0.000122","0.000935","0.001034","0.000444"
"934","0.032721","0.005919","0.001071","0.001406","0.014778","0.000750","0.000806","0.002478","0.003658","0.022484","0.000104","0.000890","0.000771","0.000636"
"935","0.032703","0.005914","0.001070","0.001464","0.014542","0.000582","0.000974","0.002724","0.003353","0.022339","0.000264","0.001076","0.000881","0.000412"
"936","0.032686","0.005909","0.001068","0.001355","0.014356","0.000749","0.000634","0.002280","0.003594","0.021707","0.000402","0.000888","0.000767","0.000599"
"937","0.032669","0.005905","0.001067","0.001520","0.014098","0.000954","0.000875","0.002316","0.003675","0.021868","0.000121","0.000789","0.001106","0.000592"
"938","0.032651","0.005900","0.001066","0.001517","0.014007","0.000834","0.000861","0.002232","0.003274","0.021540","0.000114","0.000568","0.000883","0.000834"
"939","0.032634","0.005895","0.001065","0.001344","0.013790","0.001094","0.000324","0.002446","0.003116","0.021457","0.000239","0.000663","0.000636","0.000794"
"940","0.032616","0.005891","0.001064","0.001447","0.013513","0.001155","0.000403","0.002630","0.003093","0.020886","0.000020","0.000825","0.000666","0.000492"
"941","0.032599","0.005886","0.001063","0.001380","0.013356","0.001406","0.000666","0.002468","0.003017","0.020924","0.000326","0.000621","0.000680","0.000600"
"942","0.032582","0.005881","0.001062","0.001145","0.013115","0.001028","0.000701","0.002646","0.003217","0.020475","0.000303","0.000364","0.001038","0.000209"
"943","0.032564","0.005876","0.001060","0.001185","0.012919","0.001109","0.000841","0.002814","0.003116","0.020270","0.000147","0.000793","0.000859","0.000032"
"944","0.032547","0.005872","0.001059","0.001055","0.012656","0.001055","0.000869","0.002733","0.003118","0.019576","0.000087","0.000831","0.001394","0.000103"
"945","0.032530","0.005867","0.001058","0.001202","0.012537","0.001271","0.001014","0.002370","0.002404","0.019768","0.000170","0.000652","0.001235","0.000354"
"946","0.032513","0.005862","0.001057","0.001179","0.012313","0.000626","0.000775","0.002426","0.002536","0.019471","0.000016","0.000493","0.001321","0.000479"
"947","0.032496","0.005858","0.001056","0.000985","0.012144","0.000520","0.000941","0.002675","0.002403","0.019418","0.000071","0.000242","0.001064","0.000402"
"948","0.032478","0.005853","0.001055","0.001069","0.011896","0.000730","0.001146","0.002331","0.002217","0.018877","0.000230","0.000020","0.000921","0.000631"
"949","0.032461","0.005849","0.001054","0.000982","0.011842","0.000900","0.000698","0.002445","0.002456","0.018947","0.000230","0.000105","0.000914","0.000883"
"950","0.032444","0.005844","0.001053","0.000725","0.011638","0.000904","0.000948","0.002374","0.002688","0.018528","0.000314","0.000031","0.001205","0.000765"
"951","0.032427","0.005839","0.001052","0.000745","0.011370","0.000601","0.001022","0.002582","0.002854","0.018353","0.000266","0.000138","0.001064","0.000722"
"952","0.032410","0.005835","0.001050","0.000595","0.011232","0.000692","0.001001","0.001961","0.003018","0.017690","0.000007","0.000219","0.000889","0.000707"
"953","0.032393","0.005830","0.001049","0.000723","0.011002","0.000805","0.001199","0.001870","0.002927","0.017821","0.000104","0.000329","0.000634","0.000521"
"954","0.032376","0.005826","0.001048","0.000680","0.010823","0.000541","0.001138","0.002102","0.002522","0.017463","0.000102","0.000264","0.000606","0.000683"
"955","0.032359","0.005821","0.001047","0.000465","0.010569","0.000715","0.001281","0.002244","0.002780","0.017349","0.000165","0.000012","0.000845","0.000589"
"956","0.032342","0.005816","0.001046","0.000530","0.010475","0.000678","0.001011","0.002293","0.003038","0.016747","0.000018","0.000145","0.000680","0.000451"
"957","0.032325","0.005812","0.001045","0.000422","0.010264","0.000893","0.001244","0.001997","0.003229","0.016756","0.000486","0.000135","0.000511","0.000686"
"958","0.032309","0.005807","0.001044","0.000596","0.010113","0.000351","0.001144","0.002093","0.003475","0.016276","0.000308","0.000363","0.000324","0.000870"
"959","0.032292","0.005803","0.001043","0.000596","0.009876","0.000326","0.001323","0.002171","0.003404","0.016041","0.000063","0.000112","0.000576","0.001014"
"960","0.032275","0.005798","0.001042","0.000424","0.009688","0.000151","0.001093","0.001948","0.003629","0.015318","0.000196","0.000536","0.000651","0.000852"
"961","0.032258","0.005794","0.001041","0.000533","0.009428","0.000307","0.000992","0.002167","0.003661","0.015547","0.000161","0.000323","0.000814","0.001110"
"962","0.032241","0.005789","0.001040","0.000469","0.009312","0.000453","0.001160","0.002125","0.003598","0.015289","0.000181","0.000067","0.000760","0.001275"
"963","0.032225","0.005785","0.001038","0.000231","0.009094","0.000219","0.001026","0.002338","0.003564","0.015275","0.000219","0.000506","0.000750","0.001073"
"964","0.032208","0.005780","0.001037","0.000276","0.008932","0.000359","0.001277","0.001837","0.003439","0.014772","0.000306","0.000288","0.000508","0.000740"
"965","0.032191","0.005776","0.001036","0.000147","0.008689","0.000445","0.001399","0.001839","0.003154","0.014880","0.000290","0.000555","0.000720","0.000938"
"966","0.032174","0.005771","0.001035","0.000301","0.008624","0.000311","0.001133","0.001666","0.003332","0.014499","0.000147","0.000340","0.000492","0.000809"
"967","0.032158","0.005767","0.001034","0.000281","0.008428","0.000142","0.001353","0.001805","0.002888","0.014363","0.000013","0.000163","0.000386","0.000481"
"968","0.032141","0.005762","0.001033","0.000086","0.008162","0.000141","0.000892","0.002001","0.003075","0.013738","0.000195","0.000001","0.000797","0.000730"
"969","0.032125","0.005758","0.001032","0.000176","0.008031","0.000093","0.000946","0.001794","0.003249","0.013907","0.000174","0.000048","0.000845","0.000532"
"970","0.032108","0.005753","0.001031","0.000091","0.007807","0.000329","0.001200","0.001962","0.003323","0.013587","0.000026","0.000034","0.000960","0.000279"
"971","0.032092","0.005749","0.001030","0.000291","0.007636","0.000256","0.001200","0.002033","0.003557","0.013511","0.000055","0.000122","0.001312","0.000473"
"972","0.032075","0.005744","0.001029","0.000315","0.007387","0.000406","0.001331","0.002286","0.003789","0.012948","0.000122","0.000296","0.001108","0.000396"
"973","0.032059","0.005740","0.001028","0.000163","0.007294","0.000244","0.001425","0.001853","0.003677","0.012994","0.000250","0.000544","0.001310","0.000195"
"974","0.032042","0.005736","0.001027","0.000298","0.007092","0.000963","0.001276","0.001854","0.003673","0.012552","0.000283","0.000257","0.001060","0.000359"
"975","0.032026","0.005731","0.001026","0.000256","0.006949","0.001110","0.001447","0.002099","0.003614","0.012355","0.000106","0.000275","0.001040","0.000197"
"976","0.032009","0.005727","0.001025","0.000039","0.006719","0.000901","0.001624","0.002344","0.003753","0.011669","0.000099","0.000279","0.000897","0.000490"
"977","0.031993","0.005722","0.001024","0.000108","0.006698","0.000822","0.001838","0.002460","0.003861","0.011869","0.000243","0.000394","0.000993","0.000906"
"978","0.031976","0.005718","0.001022","0.000000","0.006519","0.000569","0.001450","0.002309","0.004084","0.011580","0.000168","0.000643","0.000782","0.000651"
"979","0.031960","0.005714","0.001021","0.000181","0.006265","0.000945","0.001681","0.002471","0.003770","0.011534","0.000173","0.000341","0.000735","0.000615"
"980","0.031944","0.005709","0.001020","0.000184","0.006154","0.000890","0.001712","0.002684","0.003656","0.011001","0.000043","0.000393","0.000591","0.000545"
"981","0.031928","0.005705","0.001019","0.000009","0.005946","0.000903","0.001168","0.002574","0.003880","0.011078","0.000286","0.000518","0.000571","0.000399"
"982","0.031911","0.005701","0.001018","0.000124","0.005793","0.000666","0.001161","0.002809","0.003695","0.010667","0.000279","0.000713","0.000367","0.000149"
"983","0.031895","0.005696","0.001017","0.000061","0.005558","0.000478","0.001314","0.002882","0.003713","0.010500","0.000224","0.000946","0.000907","0.000407"
"984","0.031879","0.005692","0.001016","0.000181","0.005490","0.000585","0.001287","0.003123","0.003563","0.009845","0.000005","0.000781","0.000697","0.000175"
"985","0.031863","0.005688","0.001015","0.000132","0.005304","0.000398","0.001375","0.002755","0.003688","0.009983","0.000180","0.000547","0.000558","0.000078"
"986","0.031846","0.005683","0.001014","0.000262","0.005181","0.000188","0.001148","0.002833","0.003903","0.009633","0.000295","0.000777","0.000490","0.000494"
"987","0.031830","0.005679","0.001013","0.000102","0.004967","0.000232","0.001355","0.002812","0.003882","0.009527","0.000424","0.000657","0.000539","0.000344"
"988","0.031814","0.005675","0.001012","0.000120","0.004806","0.000511","0.001012","0.003030","0.003823","0.008933","0.000252","0.000511","0.000297","0.000262"
"989","0.031798","0.005670","0.001011","0.000318","0.004566","0.000419","0.000963","0.003276","0.003730","0.008949","0.000619","0.000622","0.000193","0.000284"
"990","0.031782","0.005666","0.001010","0.000224","0.004477","0.000172","0.001101","0.003179","0.003271","0.008477","0.000376","0.000814","0.000042","0.000048"
"991","0.031766","0.005662","0.001009","0.000309","0.004285","0.000456","0.000927","0.003380","0.003333","0.008249","0.000148","0.000684","0.000158","0.000246"
"992","0.031750","0.005657","0.001008","0.000103","0.004152","0.000328","0.001165","0.003567","0.002971","0.007533","0.000095","0.000714","0.000373","0.000004"
"993","0.031734","0.005653","0.001007","0.000076","0.003933","0.000343","0.001114","0.003551","0.002983","0.007748","0.000074","0.000739","0.000573","0.000087"
"994","0.031718","0.005649","0.001006","0.000229","0.003893","0.000124","0.001250","0.003279","0.003094","0.007474","0.000151","0.000519","0.000350","0.000161"
"995","0.031702","0.005645","0.001005","0.000090","0.003725","0.000658","0.001105","0.003367","0.002747","0.007445","0.000250","0.000705","0.000064","0.000007"
"996","0.031686","0.005640","0.001004","0.000130","0.003481","0.000704","0.001330","0.003615","0.002858","0.006927","0.000436","0.000558","0.000176","0.000197"
"997","0.031670","0.005636","0.001003","0.000352","0.003379","0.000474","0.001369","0.003353","0.002925","0.007019","0.000087","0.000597","0.000319","0.000600"
"998","0.031654","0.005632","0.001002","0.000279","0.003182","0.000295","0.001177","0.003505","0.002921","0.006623","0.000068","0.000523","0.000188","0.000801"
"999","0.031639","0.005628","0.001001","0.000388","0.003041","0.000218","0.001373","0.003474","0.002887","0.006472","0.000175","0.000710","0.000310","0.001135"
"1000","0.031623","0.005623","0.001000","0.000202","0.002818","0.000448","0.000986","0.003683","0.002812","0.005832","0.000403","0.000357","0.000100","0.000941"
"1001","0.031607","0.005619","0.000999","0.000197","0.002752","0.000326","0.001228","0.003167","0.002580","0.005985","0.000223","0.000242","0.000641","0.001057"
"1002","0.031591","0.005615","0.000998","0.000374","0.002580","0.000196","0.001206","0.003141","0.002760","0.005651","0.000137","0.000214","0.000528","0.000902"
"1003","0.031575","0.005611","0.000997","0.000255","0.002332","0.000372","0.001323","0.003003","0.002679","0.005560","0.000010","0.000025","0.000748","0.000665"
"1004","0.031560","0.005607","0.000996","0.000319","0.002219","0.000154","0.001372","0.003157","0.002781","0.004981","0.000077","0.000117","0.000911","0.001147"
"1005","0.031544","0.005602","0.000995","0.000564","0.002019","0.000150","0.001541","0.003294","0.002712","0.005012","0.000491","0.000363","0.000662","0.001469"
"1006","0.031528","0.005598","0.000994","0.000513","0.001872","0.000070","0.001685","0.003077","0.002597","0.004556","0.000373","0.000117","0.001029","0.001447"
"1007","0.031513","0.005594","0.000993","0.000645","0.001646","0.000366","0.001844","0.003207","0.002469","0.004343","0.000192","0.000242","0.001388","0.001268"
"1008","0.031497","0.005590","0.000992","0.000480","0.001565","0.000333","0.001520","0.003297","0.002679","0.003643","0.000044","0.000042","0.001139","0.001373"
"1009","0.031481","0.005586","0.000991","0.000498","0.001388","0.000456","0.001711","0.003156","0.002430","0.003827","0.000094","0.000287","0.001436","0.001352"
"1010","0.031466","0.005582","0.000990","0.000699","0.001268","0.000288","0.001924","0.002753","0.002645","0.003523","0.000201","0.000175","0.001274","0.001484"
"1011","0.031450","0.005577","0.000989","0.000602","0.001064","0.000076","0.001429","0.002759","0.002416","0.003463","0.000245","0.000592","0.001540","0.001772"
"1012","0.031435","0.005573","0.000988","0.000688","0.001023","0.000238","0.001429","0.002982","0.002209","0.002914","0.000135","0.000430","0.001714","0.001654"
"1013","0.031419","0.005569","0.000987","0.000476","0.000871","0.000068","0.001671","0.002593","0.002275","0.002976","0.000643","0.000946","0.001654","0.001510"
"1014","0.031404","0.005565","0.000986","0.000448","0.000642","0.000037","0.001780","0.002650","0.001869","0.002550","0.000440","0.001109","0.001646","0.001493"
"1015","0.031388","0.005561","0.000985","0.000604","0.000551","0.000013","0.001777","0.002522","0.002069","0.002368","0.000299","0.001724","0.001416","0.001368"
"1016","0.031373","0.005557","0.000984","0.000460","0.000371","0.000379","0.001997","0.002684","0.002105","0.001698","0.000099","0.001740","0.001220","0.001428"
"1017","0.031357","0.005553","0.000983","0.000501","0.000245","0.000338","0.001827","0.001997","0.001924","0.001821","0.000394","0.001514","0.001364","0.001892"
"1018","0.031342","0.005549","0.000982","0.000726","0.000040","0.000098","0.002007","0.001850","0.001910","0.001456","0.000258","0.001311","0.001213","0.001875"
"1019","0.031327","0.005545","0.000981","0.000652","0.000019","0.000418","0.001685","0.002042","0.001546","0.001335","0.000244","0.001071","0.001062","0.001685"
"1020","0.031311","0.005541","0.000980","0.000762","0.000174","0.000291","0.001927","0.002126","0.001583","0.000726","0.000001","0.000892","0.000835","0.001650"
"1021","0.031296","0.005536","0.000979","0.000571","0.000404","0.000389","0.002017","0.002141","0.001717","0.000728","0.000124","0.000857","0.000837","0.001868"
"1022","0.031281","0.005532","0.000978","0.000566","0.000502","0.000213","0.001889","0.001804","0.001865","0.000241","0.000004","0.001277","0.000634","0.001662"
"1023","0.031265","0.005528","0.000978","0.000746","0.000684","0.000812","0.002095","0.001864","0.001821","0.000002","0.000240","0.001043","0.000866","0.001734"
"1024","0.031250","0.005524","0.000977","0.000625","0.000699","0.000890","0.002191","0.001876","0.001765","0.000733","0.000483","0.000798","0.000933","0.001948"

