"Sample","N^-0.5","N^-0.75","N^-1","Golden Ratio","Golden Ratio Spiral","R2","R2 Spiral","R2 Jittered","White Noise","Hammersley","Sobol","Blue Noise","Projective Blue Noise","Projective Blue Noise 2"
"884","0.033634","0.006168","0.001131","0.050468","0.031237","0.002957","0.004088","0.006351","0.018794","0.001826","0.001568","0.002699","0.004962","0.000437"
"885","0.033615","0.006163","0.001130","0.050052","0.030842","0.002594","0.004854","0.005984","0.018413","0.002594","0.001926","0.003056","0.005316","0.000334"
"886","0.033596","0.006158","0.001129","0.049636","0.031577","0.002232","0.004489","0.006747","0.018033","0.002232","0.002283","0.002283","0.004540","0.000026"
"887","0.033577","0.006153","0.001127","0.049221","0.032310","0.001870","0.004125","0.006380","0.018781","0.001870","0.001512","0.002639","0.004894","0.000384"
"888","0.033558","0.006147","0.001126","0.048807","0.033041","0.002636","0.003762","0.006015","0.019528","0.001510","0.000742","0.002995","0.005247","0.000742"
"889","0.033539","0.006142","0.001125","0.048394","0.032646","0.002275","0.004524","0.005650","0.020273","0.002275","0.001099","0.003349","0.004474","0.001100"
"890","0.033520","0.006137","0.001124","0.047982","0.033375","0.001915","0.004162","0.006410","0.019892","0.001915","0.001456","0.003703","0.004827","0.000332"
"891","0.033501","0.006132","0.001122","0.047571","0.034103","0.001555","0.003800","0.006045","0.019513","0.001555","0.001811","0.002934","0.004056","0.000689"
"892","0.033482","0.006127","0.001121","0.047161","0.033708","0.002318","0.003439","0.005681","0.019134","0.001197","0.001045","0.003288","0.004409","0.001045"
"893","0.033464","0.006122","0.001120","0.046752","0.034434","0.001959","0.003078","0.005319","0.018756","0.001959","0.001400","0.002521","0.004760","0.000281"
"894","0.033445","0.006116","0.001119","0.046343","0.034039","0.001600","0.003837","0.006075","0.018379","0.001601","0.001755","0.002874","0.003992","0.000637"
"895","0.033426","0.006111","0.001117","0.045936","0.034763","0.001243","0.003478","0.005713","0.018003","0.001243","0.000991","0.003226","0.004344","0.000992"
"896","0.033408","0.006106","0.001116","0.045529","0.035485","0.002002","0.004234","0.005351","0.017628","0.000886","0.000229","0.003578","0.004694","0.000230"
"897","0.033389","0.006101","0.001115","0.045124","0.035090","0.001645","0.003875","0.004990","0.017253","0.001645","0.000584","0.003929","0.005044","0.000584"
"898","0.033370","0.006096","0.001114","0.044719","0.035810","0.001289","0.003516","0.005744","0.017993","0.001289","0.000938","0.004279","0.004279","0.000176"
"899","0.033352","0.006091","0.001112","0.044315","0.035416","0.000934","0.003158","0.005383","0.018731","0.002046","0.000178","0.004628","0.004628","0.000934"
"900","0.033333","0.006086","0.001111","0.043912","0.036134","0.001690","0.002801","0.005024","0.018357","0.001690","0.000532","0.004977","0.004977","0.000579"
"901","0.033315","0.006081","0.001110","0.043510","0.035741","0.001335","0.002445","0.004665","0.017983","0.002445","0.000885","0.005324","0.004215","0.001335"
"902","0.033296","0.006076","0.001109","0.043109","0.036457","0.000980","0.003198","0.005415","0.017610","0.002089","0.001237","0.005671","0.003454","0.002089"
"903","0.033278","0.006071","0.001107","0.042709","0.036064","0.000627","0.002842","0.005057","0.017238","0.001734","0.000480","0.004910","0.003803","0.001734"
"904","0.033260","0.006066","0.001106","0.042310","0.036778","0.001380","0.003592","0.004699","0.017973","0.001380","0.000274","0.005257","0.003045","0.001380"
"905","0.033241","0.006061","0.001105","0.041911","0.037491","0.001027","0.003237","0.004342","0.017602","0.002132","0.000078","0.004498","0.003393","0.001027"
"906","0.033223","0.006056","0.001104","0.041514","0.037098","0.000675","0.002882","0.005090","0.018335","0.001778","0.000429","0.004844","0.003740","0.000675"
"907","0.033204","0.006051","0.001103","0.041117","0.037809","0.000323","0.002528","0.004733","0.017964","0.001426","0.000779","0.005190","0.004087","0.000323"
"908","0.033186","0.006046","0.001101","0.040721","0.037417","0.001073","0.003276","0.004378","0.017593","0.001073","0.001129","0.005535","0.003332","0.000028"
"909","0.033168","0.006041","0.001100","0.040326","0.037026","0.000722","0.004022","0.004023","0.017224","0.001822","0.001478","0.004779","0.002578","0.000722"
"910","0.033150","0.006036","0.001099","0.039932","0.037734","0.000371","0.003668","0.004767","0.016855","0.001470","0.001826","0.005123","0.001826","0.000371"
"911","0.033131","0.006031","0.001098","0.039539","0.037343","0.000021","0.003314","0.004413","0.017585","0.001119","0.001076","0.004369","0.002174","0.001119"
"912","0.033113","0.006026","0.001096","0.039146","0.036953","0.000769","0.004058","0.004059","0.017216","0.000769","0.000327","0.004713","0.002521","0.001865"
"913","0.033095","0.006021","0.001095","0.038755","0.036564","0.000419","0.003705","0.003706","0.017944","0.001515","0.000676","0.005057","0.001771","0.001515"
"914","0.033077","0.006016","0.001094","0.038364","0.037270","0.000071","0.003353","0.004447","0.017576","0.001165","0.001023","0.005400","0.002117","0.001165"
"915","0.033059","0.006011","0.001093","0.037974","0.036881","0.000277","0.004094","0.004095","0.017209","0.001909","0.001370","0.005742","0.002463","0.001909"
"916","0.033041","0.006006","0.001092","0.037585","0.036493","0.000467","0.003742","0.003743","0.017935","0.001559","0.001716","0.006083","0.001716","0.001559"
"917","0.033023","0.006001","0.001091","0.037197","0.037197","0.000120","0.003391","0.003392","0.018658","0.002301","0.002061","0.006423","0.002061","0.002301"
"918","0.033005","0.005996","0.001089","0.036810","0.036810","0.000227","0.004130","0.004130","0.019381","0.001952","0.002406","0.006763","0.002406","0.003041"
"919","0.032987","0.005991","0.001088","0.036424","0.036423","0.000573","0.004867","0.003780","0.019013","0.001603","0.001661","0.007102","0.001661","0.002691"
"920","0.032969","0.005986","0.001087","0.036038","0.036038","0.000168","0.004516","0.003430","0.019734","0.001255","0.000918","0.006353","0.002006","0.003429"
"921","0.032951","0.005981","0.001086","0.035653","0.035653","0.000178","0.005251","0.003080","0.020452","0.001994","0.001263","0.006692","0.002349","0.003080"
"922","0.032933","0.005977","0.001085","0.035269","0.035269","0.000523","0.004900","0.003816","0.020085","0.001647","0.001607","0.007030","0.002692","0.002731"
"923","0.032915","0.005972","0.001083","0.034886","0.034886","0.000867","0.004550","0.004551","0.019718","0.001300","0.001950","0.006284","0.003034","0.002383"
"924","0.032898","0.005967","0.001082","0.034504","0.034504","0.000128","0.004201","0.004201","0.019352","0.000954","0.001210","0.006622","0.003375","0.002036"
"925","0.032880","0.005962","0.001081","0.034123","0.034122","0.000609","0.003852","0.003853","0.018987","0.001690","0.001553","0.006959","0.003715","0.002771"
"926","0.032862","0.005957","0.001080","0.033742","0.033742","0.000264","0.003504","0.004585","0.019703","0.001345","0.001895","0.007295","0.004055","0.003504"
"927","0.032844","0.005952","0.001079","0.033362","0.033362","0.000079","0.003157","0.005315","0.019338","0.001000","0.001158","0.006552","0.004394","0.003157"
"928","0.032827","0.005948","0.001078","0.032983","0.032983","0.000655","0.003888","0.004966","0.018975","0.000656","0.000422","0.006888","0.004732","0.003888"
"929","0.032809","0.005943","0.001076","0.032605","0.032605","0.001389","0.003541","0.004618","0.018611","0.001389","0.000764","0.007223","0.003994","0.003541"
"930","0.032791","0.005938","0.001075","0.032228","0.032228","0.001045","0.003195","0.005346","0.018249","0.001045","0.001105","0.006482","0.004332","0.004271"
"931","0.032774","0.005933","0.001074","0.031851","0.031851","0.000702","0.002850","0.006073","0.018962","0.001776","0.000372","0.006817","0.004669","0.003924"
"932","0.032756","0.005928","0.001073","0.031476","0.031475","0.001432","0.002505","0.005725","0.019673","0.001433","0.000713","0.006078","0.003932","0.004651"
"933","0.032739","0.005924","0.001072","0.031101","0.031100","0.002162","0.002161","0.005377","0.020382","0.002162","0.001054","0.006413","0.004269","0.004305"
"934","0.032721","0.005919","0.001071","0.030726","0.030726","0.001818","0.001818","0.006102","0.020020","0.001819","0.001393","0.005676","0.003535","0.005031"
"935","0.032703","0.005914","0.001070","0.030353","0.030353","0.001476","0.002545","0.006824","0.019658","0.001476","0.000663","0.006010","0.003872","0.004685"
"936","0.032686","0.005909","0.001068","0.029981","0.029981","0.002203","0.002203","0.006477","0.020365","0.001135","0.000066","0.005276","0.004207","0.004340"
"937","0.032669","0.005905","0.001067","0.029609","0.029609","0.002928","0.002928","0.006130","0.020004","0.001861","0.000273","0.005610","0.004543","0.003995"
"938","0.032651","0.005900","0.001066","0.029238","0.029238","0.002585","0.002585","0.005784","0.019643","0.001520","0.000613","0.005943","0.003811","0.003652"
"939","0.032634","0.005895","0.001065","0.028868","0.028868","0.002244","0.002244","0.006504","0.019283","0.001179","0.000951","0.006276","0.003081","0.003309"
"940","0.032616","0.005891","0.001064","0.028499","0.028499","0.001903","0.001903","0.006158","0.018924","0.000839","0.001289","0.006608","0.003416","0.002967"
"941","0.032599","0.005886","0.001063","0.028130","0.028130","0.002625","0.002625","0.005814","0.018566","0.001563","0.001625","0.005876","0.003751","0.002625"
"942","0.032582","0.005881","0.001062","0.027762","0.027762","0.002284","0.003346","0.005470","0.019270","0.001223","0.001962","0.005146","0.004085","0.002285"
"943","0.032564","0.005876","0.001060","0.027395","0.027395","0.001944","0.003005","0.006187","0.018912","0.000884","0.001237","0.005479","0.003358","0.001945"
"944","0.032547","0.005872","0.001059","0.027029","0.027029","0.001605","0.002664","0.005843","0.018555","0.000546","0.000513","0.005810","0.003691","0.001605"
"945","0.032530","0.005867","0.001058","0.026664","0.026664","0.002325","0.003383","0.005500","0.018198","0.001267","0.000849","0.006141","0.004024","0.001267"
"946","0.032513","0.005862","0.001057","0.026299","0.026299","0.001986","0.003043","0.005158","0.017842","0.000929","0.001185","0.006471","0.004357","0.000929"
"947","0.032496","0.005858","0.001056","0.025935","0.025935","0.001648","0.002704","0.005872","0.017487","0.001648","0.001520","0.006800","0.004688","0.000592"
"948","0.032478","0.005853","0.001055","0.025572","0.025572","0.001310","0.003420","0.005530","0.017133","0.001310","0.001854","0.007128","0.005019","0.001310"
"949","0.032461","0.005849","0.001054","0.025210","0.025210","0.002027","0.003081","0.005189","0.017833","0.002027","0.002187","0.007456","0.005349","0.002027"
"950","0.032444","0.005844","0.001053","0.024848","0.024848","0.001690","0.003795","0.004848","0.017480","0.001690","0.002520","0.007784","0.005678","0.001690"
"951","0.032427","0.005839","0.001052","0.024487","0.024487","0.001353","0.004508","0.005560","0.018178","0.001354","0.001801","0.008110","0.004956","0.001354"
"952","0.032410","0.005835","0.001050","0.024127","0.024127","0.001018","0.004169","0.005220","0.018875","0.001018","0.001083","0.008436","0.004234","0.001018"
"953","0.032393","0.005830","0.001049","0.023768","0.023768","0.001732","0.004880","0.004880","0.018521","0.001732","0.001416","0.008761","0.004564","0.000683"
"954","0.032376","0.005826","0.001048","0.023409","0.023409","0.001396","0.004541","0.004542","0.018168","0.001397","0.001748","0.009086","0.003845","0.000348"
"955","0.032359","0.005821","0.001047","0.023051","0.023051","0.001062","0.004203","0.005251","0.018863","0.001062","0.002079","0.008362","0.004174","0.000015"
"956","0.032342","0.005816","0.001046","0.022694","0.022694","0.000728","0.003866","0.004912","0.019556","0.000728","0.001364","0.008686","0.004503","0.000318"
"957","0.032325","0.005812","0.001045","0.022338","0.022338","0.001439","0.003529","0.004574","0.020248","0.001439","0.001695","0.009010","0.003785","0.000394"
"958","0.032309","0.005807","0.001044","0.021982","0.021982","0.001105","0.003193","0.004237","0.020939","0.001106","0.002026","0.009333","0.003070","0.000062"
"959","0.032292","0.005803","0.001043","0.021628","0.021627","0.000772","0.003900","0.004944","0.020585","0.000772","0.001313","0.008612","0.003399","0.000772"
"960","0.032275","0.005798","0.001042","0.021274","0.021273","0.000440","0.003565","0.004607","0.021273","0.000440","0.000601","0.008935","0.003727","0.000440"
"961","0.032258","0.005794","0.001041","0.020920","0.020920","0.001149","0.003230","0.004271","0.020920","0.001149","0.000932","0.008216","0.004054","0.001149"
"962","0.032241","0.005789","0.001040","0.020568","0.020567","0.000817","0.002896","0.003936","0.020568","0.000817","0.001262","0.008539","0.003341","0.001856"
"963","0.032225","0.005785","0.001038","0.020216","0.020216","0.000485","0.002562","0.004640","0.020216","0.001524","0.000553","0.008860","0.003668","0.001524"
"964","0.032208","0.005780","0.001037","0.019864","0.019864","0.000155","0.002229","0.004305","0.019864","0.001192","0.000882","0.009181","0.003995","0.001192"
"965","0.032191","0.005776","0.001036","0.019514","0.019514","0.000861","0.002933","0.003970","0.019514","0.001897","0.001211","0.009502","0.004320","0.001897"
"966","0.032174","0.005771","0.001035","0.019164","0.019164","0.000530","0.002601","0.003637","0.019164","0.001566","0.001539","0.008786","0.004645","0.001566"
"967","0.032158","0.005767","0.001034","0.018815","0.018815","0.000201","0.003303","0.004338","0.018815","0.001235","0.000833","0.008072","0.004970","0.001235"
"968","0.032141","0.005762","0.001033","0.018467","0.018467","0.000128","0.002971","0.004005","0.019500","0.000905","0.000128","0.007360","0.005294","0.001938"
"969","0.032125","0.005758","0.001032","0.018119","0.018119","0.000575","0.002639","0.003672","0.020183","0.001607","0.000456","0.007680","0.005617","0.001607"
"970","0.032108","0.005753","0.001031","0.017773","0.017773","0.000247","0.003339","0.003340","0.019834","0.001278","0.000784","0.008001","0.005939","0.001278"
"971","0.032092","0.005749","0.001030","0.017427","0.017426","0.000082","0.003008","0.004039","0.020516","0.000948","0.001111","0.008320","0.006261","0.001978"
"972","0.032075","0.005744","0.001029","0.017081","0.017081","0.000409","0.002677","0.004736","0.020168","0.000620","0.001437","0.008639","0.005553","0.001649"
"973","0.032059","0.005740","0.001028","0.016736","0.016736","0.000292","0.003375","0.004404","0.019820","0.001320","0.001763","0.007930","0.005874","0.001320"
"974","0.032042","0.005736","0.001027","0.016392","0.016392","0.000035","0.003045","0.004072","0.019472","0.000992","0.002088","0.008248","0.006195","0.000992"
"975","0.032026","0.005731","0.001026","0.016049","0.016049","0.000361","0.002715","0.004767","0.019126","0.000664","0.001387","0.008566","0.006515","0.001690"
"976","0.032009","0.005727","0.001025","0.015707","0.015706","0.000687","0.003411","0.005461","0.018780","0.000338","0.000687","0.007859","0.005810","0.001362"
"977","0.031993","0.005722","0.001024","0.015365","0.015365","0.000011","0.004105","0.005130","0.018435","0.001035","0.001012","0.008177","0.006130","0.001035"
"978","0.031976","0.005718","0.001022","0.015024","0.015023","0.000708","0.003776","0.004799","0.018091","0.000708","0.001336","0.007471","0.005427","0.001731"
"979","0.031960","0.005714","0.001021","0.014683","0.014683","0.000382","0.004468","0.005490","0.017747","0.001404","0.001660","0.007789","0.005746","0.001404"
